Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
----------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 17:18:17 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -hierarchical_percentages -file hdl_32_1_1_2/utilization_hier_perc.post_synth.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Synthesized
----------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+--------------+--------------+-------------+----------+--------------+-------------+-----------+----------+------------+
|               Instance               |           Module           |  Total LUTs  |  Logic LUTs  |   LUTRAMs   |   SRLs   |      FFs     |    RAMB36   |   RAMB18  |   URAM   | DSP Blocks |
|       queues_7                       |              contQueue_385 |    48(0.01%) |     8(0.01%) |   40(0.01%) | 0(0.00%) |     7(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_4_389 |    48(0.01%) |     8(0.01%) |   40(0.01%) | 0(0.00%) |     7(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_8                       |              contQueue_386 |    48(0.01%) |     8(0.01%) |   40(0.01%) | 0(0.00%) |     7(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_4_388 |    48(0.01%) |     8(0.01%) |   40(0.01%) | 0(0.00%) |     7(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_9                       |              contQueue_387 |    48(0.01%) |     8(0.01%) |   40(0.01%) | 0(0.00%) |     7(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                    Queue_4 |    48(0.01%) |     8(0.01%) |   40(0.01%) | 0(0.00%) |     7(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       vcasNetworkUnits_0             |         contAddrNtwUnitCAS |     6(0.01%) |     6(0.01%) |    0(0.00%) | 0(0.00%) |    68(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|     vcas_0                           |         virtContAddrServer |   809(0.06%) |   753(0.06%) |   56(0.01%) | 0(0.00%) |  1245(0.05%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       (vcas_0)                       |         virtContAddrServer |   524(0.04%) |   524(0.04%) |    0(0.00%) | 0(0.00%) |  1230(0.05%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       rdReq__deq                     |                  Queue_292 |    75(0.01%) |    71(0.01%) |    4(0.01%) | 0(0.00%) |     5(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       wrReqData__deq                 |                Queue_2_293 |   126(0.01%) |    78(0.01%) |   48(0.01%) | 0(0.00%) |     5(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       wrReq__deq                     |                  Queue_294 |    84(0.01%) |    80(0.01%) |    4(0.01%) | 0(0.00%) |     5(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|   stealSide                          |                  stealSide | 34940(2.68%) | 34736(2.66%) |  204(0.03%) | 0(0.00%) | 29308(1.12%) | 224(11.11%) | 32(0.79%) | 0(0.00%) |   0(0.00%) |
|     stealNW_TQ                       |                 stealNW_TQ | 33007(2.53%) | 33007(2.53%) |    0(0.00%) | 0(0.00%) | 28751(1.10%) | 224(11.11%) | 32(0.79%) | 0(0.00%) |   0(0.00%) |
|       stealNet                       |               stealNetwork |  4482(0.34%) |  4482(0.34%) |    0(0.00%) | 0(0.00%) |  9193(0.35%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         (stealNet)                   |               stealNetwork |     3(0.01%) |     3(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_0                  |       stealNetworkCtrlUnit |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_1                  |   stealNetworkCtrlUnit_224 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_10                 |   stealNetworkCtrlUnit_225 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_11                 |   stealNetworkCtrlUnit_226 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_12                 |   stealNetworkCtrlUnit_227 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_13                 |   stealNetworkCtrlUnit_228 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_14                 |   stealNetworkCtrlUnit_229 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_15                 |   stealNetworkCtrlUnit_230 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_16                 |   stealNetworkCtrlUnit_231 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_17                 |   stealNetworkCtrlUnit_232 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_18                 |   stealNetworkCtrlUnit_233 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_19                 |   stealNetworkCtrlUnit_234 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_2                  |   stealNetworkCtrlUnit_235 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_20                 |   stealNetworkCtrlUnit_236 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_21                 |   stealNetworkCtrlUnit_237 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_22                 |   stealNetworkCtrlUnit_238 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_23                 |   stealNetworkCtrlUnit_239 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_24                 |   stealNetworkCtrlUnit_240 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_25                 |   stealNetworkCtrlUnit_241 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_26                 |   stealNetworkCtrlUnit_242 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_27                 |   stealNetworkCtrlUnit_243 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_28                 |   stealNetworkCtrlUnit_244 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_29                 |   stealNetworkCtrlUnit_245 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_3                  |   stealNetworkCtrlUnit_246 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_30                 |   stealNetworkCtrlUnit_247 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_31                 |   stealNetworkCtrlUnit_248 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_32                 |   stealNetworkCtrlUnit_249 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_33                 |   stealNetworkCtrlUnit_250 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_34                 |   stealNetworkCtrlUnit_251 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_4                  |   stealNetworkCtrlUnit_252 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_5                  |   stealNetworkCtrlUnit_253 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_6                  |   stealNetworkCtrlUnit_254 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_7                  |   stealNetworkCtrlUnit_255 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_8                  |   stealNetworkCtrlUnit_256 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         ctrlunits_9                  |   stealNetworkCtrlUnit_257 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_0                  |       stealNetworkDataUnit |    63(0.01%) |    63(0.01%) |    0(0.00%) | 0(0.00%) |   258(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_1                  |   stealNetworkDataUnit_258 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |   259(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_10                 |   stealNetworkDataUnit_259 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_11                 |   stealNetworkDataUnit_260 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_12                 |   stealNetworkDataUnit_261 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_13                 |   stealNetworkDataUnit_262 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_14                 |   stealNetworkDataUnit_263 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   261(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_15                 |   stealNetworkDataUnit_264 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_16                 |   stealNetworkDataUnit_265 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_17                 |   stealNetworkDataUnit_266 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   261(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_18                 |   stealNetworkDataUnit_267 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_19                 |   stealNetworkDataUnit_268 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_2                  |   stealNetworkDataUnit_269 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_20                 |   stealNetworkDataUnit_270 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_21                 |   stealNetworkDataUnit_271 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_22                 |   stealNetworkDataUnit_272 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_23                 |   stealNetworkDataUnit_273 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_24                 |   stealNetworkDataUnit_274 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_25                 |   stealNetworkDataUnit_275 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   261(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_26                 |   stealNetworkDataUnit_276 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_27                 |   stealNetworkDataUnit_277 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_28                 |   stealNetworkDataUnit_278 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_29                 |   stealNetworkDataUnit_279 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_3                  |   stealNetworkDataUnit_280 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_30                 |   stealNetworkDataUnit_281 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_31                 |   stealNetworkDataUnit_282 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_32                 |   stealNetworkDataUnit_283 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_33                 |   stealNetworkDataUnit_284 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_34                 |   stealNetworkDataUnit_285 |   256(0.02%) |   256(0.02%) |    0(0.00%) | 0(0.00%) |   261(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_4                  |   stealNetworkDataUnit_286 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_5                  |   stealNetworkDataUnit_287 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_6                  |   stealNetworkDataUnit_288 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_7                  |   stealNetworkDataUnit_289 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_8                  |   stealNetworkDataUnit_290 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   262(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         dataUnits_9                  |   stealNetworkDataUnit_291 |   129(0.01%) |   129(0.01%) |    0(0.00%) | 0(0.00%) |   261(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_0                 |                stealServer |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_1                 |            stealServer_100 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_10                |            stealServer_101 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_11                |            stealServer_102 |   662(0.05%) |   662(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_12                |            stealServer_103 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_13                |            stealServer_104 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_14                |            stealServer_105 |   662(0.05%) |   662(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_15                |            stealServer_106 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_16                |            stealServer_107 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_17                |            stealServer_108 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_18                |            stealServer_109 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_19                |            stealServer_110 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_2                 |            stealServer_111 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_20                |            stealServer_112 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_21                |            stealServer_113 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_22                |            stealServer_114 |   662(0.05%) |   662(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_23                |            stealServer_115 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_24                |            stealServer_116 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_25                |            stealServer_117 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_26                |            stealServer_118 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_27                |            stealServer_119 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_28                |            stealServer_120 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_29                |            stealServer_121 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_3                 |            stealServer_122 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_30                |            stealServer_123 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_31                |            stealServer_124 |   662(0.05%) |   662(0.05%) |    0(0.00%) | 0(0.00%) |   588(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_4                 |            stealServer_125 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_5                 |            stealServer_126 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_6                 |            stealServer_127 |   662(0.05%) |   662(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_7                 |            stealServer_128 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_8                 |            stealServer_129 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       stealServers_9                 |            stealServer_130 |   666(0.05%) |   666(0.05%) |    0(0.00%) | 0(0.00%) |   590(0.02%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_0                   |                   hw_deque |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_0)               |                   hw_deque |    78(0.01%) |    78(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |           DualPortBRAM_222 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |      xpm_memory_tdpram_223 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |      xpm_memory_tdpram_223 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    0(0.00%) |  0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |        xpm_memory_base__31 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_1                   |               hw_deque_131 |   226(0.02%) |   226(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |    7(0.35%) |  1(0.02%) | 0(0.00%) |   0(0.00%) |
