Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
---------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Sun Jan 14 17:31:17 2024
| Host         : inf139-desktop running 64-bit Ubuntu 22.04.3 LTS
| Command      : report_utilization -hierarchical -hierarchical_depth 8 -hierarchical_percentages -file hdl_8_1_1_2/utilization_hier_perc.post_synth.txt
| Design       : fullSysGen
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Synthesized
---------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+--------------------------------------+----------------------------+--------------+--------------+-------------+----------+--------------+-----------+----------+----------+------------+
|               Instance               |           Module           |  Total LUTs  |  Logic LUTs  |   LUTRAMs   |   SRLs   |      FFs     |   RAMB36  |  RAMB18  |   URAM   | DSP Blocks |
|             (xpm_memory_tdpram_inst) |       xpm_memory_tdpram_43 |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__2 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |  7(0.35%) | 1(0.02%) | 0(0.00%) |   0(0.00%) |
|       taskQueues_7                   |                hw_deque_41 |   225(0.02%) |   225(0.02%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |  7(0.35%) | 1(0.02%) | 0(0.00%) |   0(0.00%) |
|         (taskQueues_7)               |                hw_deque_41 |    77(0.01%) |    77(0.01%) |    0(0.00%) | 0(0.00%) |    22(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         bramMem                      |               DualPortBRAM |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |  7(0.35%) | 1(0.02%) | 0(0.00%) |   0(0.00%) |
|           xpm_memory_tdpram_inst     |          xpm_memory_tdpram |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |  7(0.35%) | 1(0.02%) | 0(0.00%) |   0(0.00%) |
|             (xpm_memory_tdpram_inst) |          xpm_memory_tdpram |   148(0.01%) |   148(0.01%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|             xpm_memory_base_inst     |         xpm_memory_base__1 |     0(0.00%) |     0(0.00%) |    0(0.00%) | 0(0.00%) |     0(0.00%) |  7(0.35%) | 1(0.02%) | 0(0.00%) |   0(0.00%) |
|     virtualStealServers_0            |         virtualStealServer |  1942(0.15%) |  1738(0.13%) |  204(0.03%) | 0(0.00%) |   556(0.02%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       (virtualStealServers_0)        |         virtualStealServer |  1073(0.08%) |  1073(0.08%) |    0(0.00%) | 0(0.00%) |   532(0.02%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       rdReq__deq                     |                      Queue |   138(0.01%) |   134(0.01%) |    4(0.01%) | 0(0.00%) |     5(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       taskQueueBuffer                |                 Queue_3_26 |   440(0.03%) |   292(0.02%) |  148(0.02%) | 0(0.00%) |     9(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       wrReqData__deq                 |                    Queue_2 |   266(0.02%) |   218(0.02%) |   48(0.01%) | 0(0.00%) |     5(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       wrReq__deq                     |                   Queue_27 |    25(0.01%) |    21(0.01%) |    4(0.01%) | 0(0.00%) |     5(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|     vssRvm_0                         |              readyValidMem |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     1(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|   syncSide                           |                   syncSide |  2291(0.18%) |  1515(0.12%) |  776(0.13%) | 0(0.00%) |  2355(0.09%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argRouteRvm_0                    |            readyValidMem_2 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     2(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argRouteRvm_1                    |          readyValidMem_2_0 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |     2(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argRouteServers_0                |       argRouteVirtServerV2 |   695(0.05%) |   467(0.04%) |  228(0.04%) | 0(0.00%) |   801(0.03%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       (argRouteServers_0)            |       argRouteVirtServerV2 |   431(0.03%) |   431(0.03%) |    0(0.00%) | 0(0.00%) |   774(0.03%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       addrNtwInQueue                 |                Queue_23_23 |    50(0.01%) |    10(0.01%) |   40(0.01%) | 0(0.00%) |     9(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       addressesOfReadyTasks          |                Queue_24_24 |    52(0.01%) |    12(0.01%) |   40(0.01%) | 0(0.00%) |     9(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       readyTasksQueue                |                 Queue_3_25 |   162(0.01%) |    14(0.01%) |  148(0.02%) | 0(0.00%) |     9(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argRouteServers_1                |     argRouteVirtServerV2_1 |   698(0.05%) |   470(0.04%) |  228(0.04%) | 0(0.00%) |   801(0.03%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       (argRouteServers_1)            |     argRouteVirtServerV2_1 |   434(0.03%) |   434(0.03%) |    0(0.00%) | 0(0.00%) |   774(0.03%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       addrNtwInQueue                 |                   Queue_23 |    50(0.01%) |    10(0.01%) |   40(0.01%) | 0(0.00%) |     9(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       addressesOfReadyTasks          |                   Queue_24 |    52(0.01%) |    12(0.01%) |   40(0.01%) | 0(0.00%) |     9(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       readyTasksQueue                |                    Queue_3 |   162(0.01%) |    14(0.01%) |  148(0.02%) | 0(0.00%) |     9(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|     argSide                          |            argRouteNetwork |   896(0.07%) |   576(0.04%) |  320(0.05%) | 0(0.00%) |   749(0.03%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       networkUnits_0                 |            argRouteNtwUnit |     4(0.01%) |     4(0.01%) |    0(0.00%) | 0(0.00%) |    66(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       networkUnits_1                 |          argRouteNtwUnit_2 |     4(0.01%) |     4(0.01%) |    0(0.00%) | 0(0.00%) |    66(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       networkUnits_2                 |          argRouteNtwUnit_3 |     4(0.01%) |     4(0.01%) |    0(0.00%) | 0(0.00%) |    66(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       networkUnits_3                 |          argRouteNtwUnit_4 |     4(0.01%) |     4(0.01%) |    0(0.00%) | 0(0.00%) |    66(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       networkUnits_4                 |          argRouteNtwUnit_5 |     4(0.01%) |     4(0.01%) |    0(0.00%) | 0(0.00%) |    66(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       networkUnits_5                 |          argRouteNtwUnit_6 |     4(0.01%) |     4(0.01%) |    0(0.00%) | 0(0.00%) |    66(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       networkUnits_6                 |          argRouteNtwUnit_7 |     4(0.01%) |     4(0.01%) |    0(0.00%) | 0(0.00%) |    66(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       networkUnits_7                 |          argRouteNtwUnit_8 |     1(0.01%) |     1(0.01%) |    0(0.00%) | 0(0.00%) |    65(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_0                       |                contQueue_8 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_15_22 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_1                       |              contQueue_8_9 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_15_21 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_2                       |             contQueue_8_10 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_15_20 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_3                       |             contQueue_8_11 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_15_19 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_4                       |             contQueue_8_12 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_15_18 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_5                       |             contQueue_8_13 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_15_17 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_6                       |             contQueue_8_14 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                Queue_15_16 |   115(0.01%) |    75(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       queues_7                       |             contQueue_8_15 |    53(0.01%) |    13(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|         q                            |                   Queue_15 |    53(0.01%) |    13(0.01%) |   40(0.01%) | 0(0.00%) |    11(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       virtNetworkUnits_0             |        argRouteNtwVirtUnit |     4(0.01%) |     4(0.01%) |    0(0.00%) | 0(0.00%) |    67(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
|       virtNetworkUnits_1             |      argRouteNtwVirtUnit_1 |     5(0.01%) |     5(0.01%) |    0(0.00%) | 0(0.00%) |    67(0.01%) |  0(0.00%) | 0(0.00%) | 0(0.00%) |   0(0.00%) |
+--------------------------------------+----------------------------+--------------+--------------+-------------+----------+--------------+-----------+----------+----------+------------+


